Ticket ID,Status,Priority,Source,Topic,Product Group,Support Level,Agent Group,Agent Name,Country,Latitude,Longitude,Created Time,Expected First Response By,First Response Time,First Response SLA Status,Expected Resolution By,Resolution Time,Resolution SLA Status,Close Time,First Response Time (Minutes),First Response SLA Buffer (Minutes),Resolution Time (Hours),Resolution SLA Buffer (Hours),Response to Resolution (Hours),Resolution to Close (Hours),Total Lifecycle (Hours),Created Day of Week,Created Hour,Is Weekend,Agent Interactions,Survey Result,Response Check,Resolution check,Close time check
2351,Closed,Low,Phone,Product setup,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Republic of Ireland,53.094024,-8.019675,6/14/2023 7:37:55,6/14/2023 7:39:55,6/14/2023 7:39:18,Within SLA,6/16/2023 7:37:55,6/15/2023 11:12:44,Within SLA,6/20/2023 18:01:24,1.38,0.62,27.58,20.42,27.56,126.81,154.39,Wednesday,7,No,7,1,Good,Good,Good
2352,Resolved,High,Email,Training request,Training and Consulting Services,Tier 2,2nd line support,Michele Whyatt,Bulgaria,42.7249925,25.4833039,6/14/2023 19:25:36,6/14/2023 20:25:36,6/14/2023 19:27:40,Within SLA,6/16/2023 19:25:36,6/19/2023 15:23:09,SLA Violated,,2.07,57.93,115.96,-67.96,115.92,,,Wednesday,19,No,10,,Good,Good,N/A
2353,Closed,Medium,Email,Product setup,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,United Kingdom,55.378052,-3.435973,6/14/2023 8:44:11,6/14/2023 9:44:11,6/14/2023 11:05:25,SLA Violated,6/16/2023 8:44:11,6/16/2023 11:16:15,SLA Violated,6/17/2023 2:19:10,141.23,-81.23,50.53,-2.53,48.18,15.05,65.58,Wednesday,8,No,3,3,Good,Good,Good
2354,Closed,Medium,Email,Bug report,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Czech Republic,49.8037633,15.4749126,6/14/2023 3:27:43,6/14/2023 4:27:43,6/14/2023 3:38:57,Within SLA,6/16/2023 3:27:43,6/15/2023 19:29:36,Within SLA,6/19/2023 21:50:09,11.23,48.77,40.03,7.97,39.84,98.34,138.37,Wednesday,3,No,9,4,Good,Good,Good
2355,In progress,Medium,Chat,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Heather Urry,Austria,47.6964719,13.3457347,6/15/2023 7:44:22,6/15/2023 7:46:22,6/15/2023 7:45:53,Within SLA,6/16/2023 7:44:22,,SLA Violated,,1.52,0.48,,,,,,Thursday,7,No,7,,Good,N/A,N/A
2356,Closed,Medium,Chat,Feature request,Other,Tier 2,2nd line support,Michele Whyatt,Slovenia,46.1491664,14.9860106,6/15/2023 9:33:18,6/15/2023 9:35:18,6/15/2023 9:38:33,SLA Violated,6/16/2023 9:33:18,6/16/2023 2:03:48,Within SLA,6/17/2023 23:06:41,5.25,-3.25,16.51,7.49,16.42,45.05,61.56,Thursday,9,No,6,3,Good,Good,Good
2357,In progress,High,Email,Feature request,Custom software development,Tier 2,2nd line support,Michele Whyatt,United Kingdom,55.378052,-3.435973,6/15/2023 3:11:42,6/15/2023 4:11:42,6/15/2023 3:36:32,Within SLA,6/17/2023 3:11:42,,SLA Violated,,24.83,35.17,,,,,,Thursday,3,No,5,,Good,N/A,N/A
2358,Closed,Medium,Email,Product setup,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Republic of Ireland,53.094024,-8.019675,6/15/2023 19:11:03,6/15/2023 20:11:03,6/15/2023 20:05:41,Within SLA,6/17/2023 19:11:03,6/16/2023 16:58:36,Within SLA,6/18/2023 8:52:26,54.64,5.36,21.79,26.21,20.88,39.9,61.69,Thursday,19,No,8,1,Good,Good,Good
2359,Closed,Low,Chat,Product setup,Custom software development,Tier 2,2nd line support,Adolpho Messingham,France,48.864716,2.349014,6/15/2023 3:22:26,6/15/2023 3:24:26,6/15/2023 3:24:14,Within SLA,6/16/2023 3:22:26,6/15/2023 10:47:44,Within SLA,6/16/2023 9:47:04,1.8,0.2,7.42,16.58,7.39,22.99,30.41,Thursday,3,No,4,3,Good,Good,Good
2360,Closed,Low,Chat,Training request,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,6/15/2023 12:47:13,6/15/2023 12:49:13,6/15/2023 12:48:23,Within SLA,6/16/2023 12:47:13,6/16/2023 8:59:24,Within SLA,6/18/2023 23:26:44,1.16,0.84,20.2,3.8,20.18,62.46,82.66,Thursday,12,No,6,4,Good,Good,Good
2361,Resolved,Low,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Heather Urry,Greece,39.368279,21.863141,6/15/2023 1:48:45,6/15/2023 2:48:45,6/15/2023 2:17:08,Within SLA,6/17/2023 1:48:45,6/15/2023 5:51:56,Within SLA,,28.39,31.61,4.05,43.95,3.58,,,Thursday,1,No,2,,Good,Good,N/A
2362,Closed,Medium,Email,Training request,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Poland,52.536273,19.050639,6/15/2023 21:46:17,6/15/2023 22:46:17,6/15/2023 22:31:50,Within SLA,6/17/2023 21:46:17,6/17/2023 8:17:10,Within SLA,6/16/2023 17:08:56,45.56,14.44,34.51,13.49,33.76,-15.14,19.38,Thursday,21,No,10,2,Good,Good,Bad
2363,Resolved,Medium,Email,Feature request,Custom software development,Tier 2,2nd line support,Adolpho Messingham,United Kingdom,55.378052,-3.435973,6/15/2023 0:54:40,6/15/2023 1:54:40,6/15/2023 1:43:04,Within SLA,6/17/2023 0:54:40,6/16/2023 20:27:14,Within SLA,,48.4,11.6,43.54,4.46,42.74,,,Thursday,0,No,7,,Good,Good,N/A
2364,Resolved,Low,Email,Feature request,Custom software development,Tier 1,1st line support,Connor Danielovitch,Czech Republic,49.8037633,15.4749126,6/16/2023 21:52:30,6/16/2023 22:52:30,6/16/2023 22:45:23,Within SLA,6/18/2023 21:52:30,6/21/2023 13:03:26,SLA Violated,,52.88,7.12,111.18,-63.18,110.3,,,Friday,21,No,1,,Good,Good,N/A
2365,Closed,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Republic of Ireland,53.094024,-8.019675,6/16/2023 11:53:56,6/16/2023 12:53:56,6/16/2023 12:23:34,Within SLA,6/18/2023 11:53:56,6/18/2023 1:37:19,Within SLA,6/20/2023 9:46:21,29.63,30.37,37.72,10.28,37.23,56.15,93.87,Friday,11,No,1,4,Good,Good,Good
2366,Closed,High,Email,Other,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Greece,39.368279,21.863141,6/16/2023 15:52:33,6/16/2023 16:52:33,6/16/2023 16:28:42,Within SLA,6/18/2023 15:52:33,6/18/2023 14:06:05,Within SLA,6/20/2023 0:34:47,36.16,23.84,46.23,1.77,45.62,34.48,80.7,Friday,15,No,5,5,Good,Good,Good
2367,Closed,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Greece,39.368279,21.863141,6/16/2023 9:59:53,6/16/2023 10:01:53,6/16/2023 10:01:29,Within SLA,6/17/2023 9:59:53,6/16/2023 14:30:22,Within SLA,6/24/2023 2:53:52,1.59,0.41,4.51,19.49,4.48,180.39,184.9,Friday,9,No,3,4,Good,Good,Good
2368,Resolved,Low,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Connor Danielovitch,Republic of Ireland,53.094024,-8.019675,6/16/2023 16:30:16,6/16/2023 17:30:16,6/16/2023 17:35:49,SLA Violated,6/18/2023 16:30:16,6/20/2023 4:22:07,SLA Violated,,65.54,-5.54,83.86,-35.86,82.77,,,Friday,16,No,1,,Good,Good,N/A
2369,In progress,Low,Chat,Product setup,Custom software development,Tier 2,2nd line support,Michele Whyatt,France,48.864716,2.349014,6/16/2023 6:07:53,6/16/2023 6:09:53,6/16/2023 6:09:10,Within SLA,6/17/2023 6:07:53,,SLA Violated,,1.29,0.71,,,,,,Friday,6,No,4,,Good,N/A,N/A
2370,Closed,Low,Email,Pricing and Licensing,Custom software development,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,6/16/2023 14:52:30,6/16/2023 15:52:30,6/16/2023 15:42:36,Within SLA,6/18/2023 14:52:30,6/17/2023 11:22:05,Within SLA,6/17/2023 4:17:25,50.1,9.9,20.49,27.51,19.66,-7.08,13.42,Friday,14,No,10,4,Good,Good,Bad
2371,In progress,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Republic of Ireland,53.094024,-8.019675,6/16/2023 18:36:18,6/16/2023 19:36:18,6/16/2023 18:46:25,Within SLA,6/18/2023 18:36:18,,SLA Violated,,10.11,49.89,,,,,,Friday,18,No,1,,Good,N/A,N/A
2372,Resolved,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Spain,39.67337,-4.767726,6/16/2023 18:14:15,6/16/2023 18:16:15,6/16/2023 18:14:55,Within SLA,6/17/2023 18:14:15,6/17/2023 4:48:39,Within SLA,,0.67,1.33,10.57,13.43,10.56,,,Friday,18,No,3,,Good,Good,N/A
2373,Closed,High,Email,Bug report,Ready to use Software,Tier 1,1st line support,Sheela Cutten,France,48.864716,2.349014,6/16/2023 3:03:28,6/16/2023 4:03:28,6/16/2023 4:01:06,Within SLA,6/18/2023 3:03:28,6/17/2023 4:24:55,Within SLA,6/18/2023 13:38:48,57.64,2.36,25.36,22.64,24.4,33.23,58.59,Friday,3,No,3,4,Good,Good,Good
2374,Closed,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,6/17/2023 13:06:16,6/17/2023 14:06:16,6/17/2023 13:36:16,Within SLA,6/19/2023 13:06:16,6/18/2023 7:10:39,Within SLA,6/23/2023 7:12:35,30,30,18.07,29.93,17.57,120.03,138.11,Saturday,13,Yes,1,2,Good,Good,Good
2375,Closed,Low,Email,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Sheela Cutten,United Kingdom,55.378052,-3.435973,6/17/2023 6:29:35,6/17/2023 7:29:35,6/17/2023 7:26:15,Within SLA,6/19/2023 6:29:35,6/18/2023 0:09:35,Within SLA,6/22/2023 17:38:40,56.67,3.33,17.67,30.33,16.72,113.48,131.15,Saturday,6,Yes,6,4,Good,Good,Good
2376,In progress,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,6/17/2023 6:31:32,6/17/2023 6:33:32,6/17/2023 6:37:19,SLA Violated,6/18/2023 6:31:32,,SLA Violated,,5.78,-3.78,,,,,,Saturday,6,Yes,9,,Good,N/A,N/A
2381,Resolved,Low,Chat,Feature request,Custom software development,Tier 2,2nd line support,Adolpho Messingham,United Kingdom,55.378052,-3.435973,6/18/2023 18:13:48,6/18/2023 18:15:48,6/18/2023 18:14:17,Within SLA,6/19/2023 18:13:48,6/20/2023 7:45:45,SLA Violated,,0.48,1.52,37.53,-13.53,37.52,,,Sunday,18,Yes,7,,Good,Good,N/A
2382,Closed,Low,Chat,Pricing and Licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,6/18/2023 14:10:22,6/18/2023 14:12:22,6/18/2023 14:10:47,Within SLA,6/19/2023 14:10:22,6/18/2023 19:08:10,Within SLA,6/20/2023 1:53:06,0.42,1.58,4.96,19.04,4.96,30.75,35.71,Sunday,14,Yes,3,3,Good,Good,Good
2383,In progress,High,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Spain,39.67337,-4.767726,6/19/2023 7:11:25,6/19/2023 7:13:25,6/19/2023 7:13:44,SLA Violated,6/20/2023 7:11:25,,SLA Violated,,2.31,-0.31,,,,,,Monday,7,No,6,,Good,N/A,N/A
2384,Closed,Low,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Connor Danielovitch,Italy,43.036776,12.678565,6/19/2023 10:06:01,6/19/2023 10:08:01,6/19/2023 10:07:06,Within SLA,6/20/2023 10:06:01,6/20/2023 8:41:32,Within SLA,6/23/2023 19:47:44,1.08,0.92,22.59,1.41,22.57,83.1,105.7,Monday,10,No,6,4,Good,Good,Good
2385,In progress,Low,Email,Feature request,Other,Tier 2,2nd line support,Adolpho Messingham,Slovenia,46.1491664,14.9860106,6/19/2023 2:56:47,6/19/2023 3:56:47,6/19/2023 3:19:47,Within SLA,6/21/2023 2:56:47,,SLA Violated,,22.99,37.01,,,,,,Monday,2,No,1,,Good,N/A,N/A
2386,Closed,Low,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Heather Urry,Republic of Ireland,53.094024,-8.019675,6/19/2023 9:47:32,6/19/2023 10:47:32,6/19/2023 10:25:29,Within SLA,6/21/2023 9:47:32,6/20/2023 5:32:37,Within SLA,6/22/2023 11:14:20,37.96,22.04,19.75,28.25,19.12,53.7,73.45,Monday,9,No,1,5,Good,Good,Good
2387,In progress,Medium,Email,Bug report,Custom software development,Tier 1,1st line support,Sheela Cutten,Austria,47.6964719,13.3457347,6/19/2023 15:00:04,6/19/2023 16:00:04,6/19/2023 15:04:14,Within SLA,6/21/2023 15:00:04,,SLA Violated,,4.16,55.84,,,,,,Monday,15,No,9,,Good,N/A,N/A
2388,In progress,Low,Email,Pricing and licensing,Other,Tier 1,1st line support,Sheela Cutten,Czech Republic,49.8037633,15.4749126,6/19/2023 18:56:11,6/19/2023 19:56:11,6/19/2023 19:55:43,Within SLA,6/21/2023 18:56:11,,SLA Violated,,59.53,0.47,,,,,,Monday,18,No,1,,Good,N/A,N/A
2389,Resolved,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Austria,47.6964719,13.3457347,6/19/2023 13:19:08,6/19/2023 14:19:08,6/19/2023 13:32:29,Within SLA,6/21/2023 13:19:08,6/19/2023 20:41:52,Within SLA,,13.35,46.65,7.38,40.62,7.16,,,Monday,13,No,7,,Good,Good,N/A
2390,Closed,Low,Email,Purchasing and invoicing,Other,Tier 1,1st line support,Bernard Beckley,United Kingdom,55.378052,-3.435973,6/20/2023 5:58:21,6/20/2023 6:58:21,6/20/2023 6:03:17,Within SLA,6/22/2023 5:58:21,6/22/2023 1:44:27,Within SLA,6/22/2023 12:41:45,4.93,55.07,43.77,4.23,43.69,10.96,54.72,Tuesday,5,No,1,5,Good,Good,Good
2391,In progress,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,Czech Republic,49.8037633,15.4749126,6/20/2023 3:21:33,6/20/2023 3:23:33,6/20/2023 3:22:40,Within SLA,6/21/2023 3:21:33,,SLA Violated,,1.11,0.89,,,,,,Tuesday,3,No,5,,Good,N/A,N/A
2392,Closed,Low,Email,Pricing and licensing,Other,Tier 1,1st line support,Bernard Beckley,Bulgaria,42.7249925,25.4833039,6/20/2023 0:42:46,6/20/2023 1:42:46,6/20/2023 1:41:53,Within SLA,6/22/2023 0:42:46,6/23/2023 15:17:53,SLA Violated,6/25/2023 11:38:47,59.12,0.88,86.59,-38.59,85.6,44.35,130.93,Tuesday,0,No,3,2,Good,Good,Good
2393,Closed,Low,Phone,Product setup,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,6/20/2023 3:00:12,6/20/2023 3:02:12,6/20/2023 3:00:50,Within SLA,6/22/2023 3:00:12,6/21/2023 10:31:18,Within SLA,6/20/2023 22:49:12,0.63,1.37,31.52,16.48,31.51,-11.7,19.82,Tuesday,3,No,3,3,Good,Good,Bad
2394,Closed,Low,Chat,Other,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Italy,43.036776,12.678565,6/20/2023 4:41:46,6/20/2023 4:43:46,6/20/2023 4:43:06,Within SLA,6/21/2023 4:41:46,6/20/2023 23:55:57,Within SLA,6/21/2023 4:13:44,1.33,0.67,19.24,4.76,19.21,4.3,23.53,Tuesday,4,No,3,4,Good,Good,Good
2395,Closed,High,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,United Kingdom,55.378052,-3.435973,6/21/2023 19:25:13,6/21/2023 20:25:13,6/21/2023 19:40:16,Within SLA,6/23/2023 19:25:13,6/22/2023 16:57:48,Within SLA,6/25/2023 21:33:41,15.06,44.94,21.54,26.46,21.29,76.6,98.14,Wednesday,19,No,10,1,Good,Good,Good
2396,Resolved,High,Email,Pricing and Licensing,Custom software development,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,6/21/2023 17:34:47,6/21/2023 18:34:47,6/21/2023 18:09:40,Within SLA,6/23/2023 17:34:47,6/23/2023 7:58:31,Within SLA,,34.88,25.12,38.4,9.6,37.81,,,Wednesday,17,No,7,,Good,Good,N/A
2397,Resolved,Low,Email,Other,Custom software development,Tier 1,1st line support,Connor Danielovitch,Poland,52.536273,19.050639,6/21/2023 5:06:53,6/21/2023 6:06:53,6/21/2023 5:32:02,Within SLA,6/23/2023 5:06:53,6/22/2023 8:11:45,Within SLA,,25.15,34.85,27.08,20.92,26.66,,,Wednesday,5,No,2,,Good,Good,N/A
2398,Closed,Low,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Bulgaria,42.7249925,25.4833039,6/21/2023 19:47:41,6/21/2023 20:47:41,6/21/2023 19:50:01,Within SLA,6/23/2023 19:47:41,6/22/2023 13:39:42,Within SLA,6/24/2023 2:05:35,2.33,57.67,17.87,30.13,17.83,36.43,54.3,Wednesday,19,No,10,5,Good,Good,Good
2399,Closed,High,Chat,Product setup,Custom software development,Tier 2,2nd line support,Heather Urry,United Kingdom,55.378052,-3.435973,6/21/2023 10:02:44,6/21/2023 10:04:44,6/21/2023 10:03:28,Within SLA,6/22/2023 10:02:44,6/22/2023 17:22:19,SLA Violated,6/24/2023 15:43:07,0.73,1.27,31.33,-7.33,31.31,46.35,77.67,Wednesday,10,No,4,3,Good,Good,Good
2400,Closed,High,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,Poland,52.536273,19.050639,6/21/2023 22:56:11,6/21/2023 22:58:11,6/21/2023 22:57:40,Within SLA,6/22/2023 22:56:11,6/27/2023 19:57:56,SLA Violated,6/28/2023 21:43:00,1.49,0.51,141.03,-117.03,141,25.75,166.78,Wednesday,22,No,6,3,Good,Good,Good
2401,Resolved,Low,Chat,Other,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,6/21/2023 18:25:14,6/21/2023 18:27:14,6/21/2023 18:28:57,SLA Violated,6/22/2023 18:25:14,6/22/2023 15:59:52,Within SLA,,3.71,-1.71,21.58,2.42,21.52,,,Wednesday,18,No,4,,Good,Good,N/A
2402,Closed,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,6/21/2023 23:30:20,6/22/2023 0:30:20,6/22/2023 0:20:37,Within SLA,6/23/2023 23:30:20,6/22/2023 20:43:43,Within SLA,6/25/2023 15:08:07,50.28,9.72,21.22,26.78,20.38,66.41,87.63,Wednesday,23,No,1,5,Good,Good,Good
2403,Resolved,High,Chat,Other,Custom software development,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,6/21/2023 11:31:28,6/21/2023 11:33:28,6/21/2023 11:32:38,Within SLA,6/22/2023 11:31:28,6/21/2023 11:39:05,Within SLA,,1.17,0.83,0.13,23.87,0.11,,,Wednesday,11,No,60,,Good,Good,N/A
2404,Closed,Low,Email,Training request,Training and Consulting Services,Tier 2,2nd line support,Adolpho Messingham,Poland,52.536273,19.050639,6/21/2023 8:31:17,6/21/2023 9:31:17,6/21/2023 8:52:45,Within SLA,6/23/2023 8:31:17,6/21/2023 21:32:34,Within SLA,6/25/2023 12:33:20,21.47,38.53,13.02,34.98,12.66,87.01,100.03,Wednesday,8,No,8,3,Good,Good,Good
2405,In progress,Medium,Email,Training request,Training and Consulting Services,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,6/21/2023 18:46:11,6/21/2023 19:46:11,6/21/2023 19:34:19,Within SLA,6/23/2023 18:46:11,,SLA Violated,,48.14,11.86,,,,,,Wednesday,18,No,8,,Good,N/A,N/A
2406,In progress,Medium,Email,Product setup,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Poland,52.536273,19.050639,6/21/2023 15:15:00,6/21/2023 16:15:00,6/21/2023 15:57:39,Within SLA,6/23/2023 15:15:00,,SLA Violated,,42.64,17.36,,,,,,Wednesday,15,No,2,,Good,N/A,N/A
2407,Resolved,High,Email,Feature request,Other,Tier 2,2nd line support,Heather Urry,Poland,52.536273,19.050639,6/21/2023 15:13:01,6/21/2023 16:13:01,6/21/2023 15:51:51,Within SLA,6/23/2023 15:13:01,6/23/2023 2:46:06,Within SLA,,38.83,21.17,35.55,12.45,34.9,,,Wednesday,15,No,3,,Good,Good,N/A
2408,Closed,Low,Phone,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,6/21/2023 15:24:15,6/21/2023 15:26:15,6/21/2023 15:25:00,Within SLA,6/23/2023 15:24:15,6/27/2023 8:48:41,SLA Violated,6/29/2023 3:21:09,0.76,1.24,137.41,-89.41,137.39,42.54,179.95,Wednesday,15,No,5,4,Good,Good,Good
2409,In progress,Low,Email,Product setup,Other,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,6/21/2023 7:58:57,6/21/2023 8:58:57,6/21/2023 8:53:03,Within SLA,6/23/2023 7:58:57,,SLA Violated,,54.1,5.9,,,,,,Wednesday,7,No,2,,Good,N/A,N/A
2410,Closed,Low,Phone,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,Slovenia,46.1491664,14.9860106,6/21/2023 14:09:56,6/21/2023 14:11:56,6/21/2023 14:13:04,SLA Violated,6/23/2023 14:09:56,6/21/2023 22:35:13,Within SLA,6/25/2023 16:37:27,3.13,-1.13,8.42,39.58,8.37,90.04,98.46,Wednesday,14,No,1,2,Good,Good,Good
2411,Resolved,High,Email,Feature request,Custom software development,Tier 2,2nd line support,Heather Urry,Austria,47.6964719,13.3457347,6/22/2023 21:31:03,6/22/2023 22:31:03,6/22/2023 21:36:58,Within SLA,6/24/2023 21:31:03,6/23/2023 11:02:13,Within SLA,,5.92,54.08,13.52,34.48,13.42,,,Thursday,21,No,1,,Good,Good,N/A
2412,In progress,Medium,Phone,Pricing and Licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,United Kingdom,55.378052,-3.435973,6/22/2023 9:19:42,6/22/2023 9:21:42,6/22/2023 9:22:04,SLA Violated,6/24/2023 9:19:42,,SLA Violated,,2.36,-0.36,,,,,,Thursday,9,No,1,,Good,N/A,N/A
2413,Resolved,High,Chat,Pricing and licensing,Other,Tier 1,1st line support,Sheela Cutten,Czech Republic,49.8037633,15.4749126,6/22/2023 21:24:24,6/22/2023 21:26:24,6/22/2023 21:25:53,Within SLA,6/23/2023 21:24:24,6/23/2023 8:25:47,Within SLA,,1.48,0.52,11.02,12.98,11,,,Thursday,21,No,4,,Good,Good,N/A
2414,Closed,Low,Email,Feature request,Custom software development,Tier 2,2nd line support,Heather Urry,Poland,52.536273,19.050639,6/22/2023 15:10:05,6/22/2023 16:10:05,6/22/2023 21:32:05,SLA Violated,6/24/2023 15:10:05,6/23/2023 1:28:53,Within SLA,6/28/2023 14:11:43,382,-322,10.31,37.69,3.95,132.71,143.03,Thursday,15,No,1,5,Good,Good,Good
2415,In progress,Medium,Email,Other,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,6/22/2023 9:31:15,6/22/2023 10:31:15,6/22/2023 10:12:14,Within SLA,6/24/2023 9:31:15,,SLA Violated,,40.98,19.02,,,,,,Thursday,9,No,3,,Good,N/A,N/A
2416,Closed,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,6/22/2023 3:14:48,6/22/2023 3:16:48,6/22/2023 3:16:01,Within SLA,6/23/2023 3:14:48,6/22/2023 8:24:32,Within SLA,6/27/2023 11:55:12,1.21,0.79,5.16,18.84,5.14,123.51,128.67,Thursday,3,No,3,4,Good,Good,Good
2417,In progress,Low,Chat,Training request,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Italy,43.036776,12.678565,6/22/2023 5:33:00,6/22/2023 5:35:00,6/22/2023 5:36:01,SLA Violated,6/23/2023 5:33:00,,SLA Violated,,3.02,-1.02,,,,,,Thursday,5,No,8,,Good,N/A,N/A
2418,Closed,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Germany,51.165691,10.451526,6/22/2023 15:20:02,6/22/2023 16:20:02,6/22/2023 15:36:47,Within SLA,6/24/2023 15:20:02,6/25/2023 1:52:58,SLA Violated,6/26/2023 2:42:04,16.75,43.25,58.55,-10.55,58.27,24.82,83.37,Thursday,15,No,1,4,Good,Good,Good
2419,Closed,Low,Phone,Pricing and Licensing,Custom software development,Tier 1,1st line support,Connor Danielovitch,France,48.864716,2.349014,6/22/2023 15:17:57,6/22/2023 15:19:57,6/22/2023 15:18:08,Within SLA,6/24/2023 15:17:57,6/24/2023 6:43:14,Within SLA,6/26/2023 13:52:24,0.18,1.82,39.42,8.58,39.42,55.15,94.57,Thursday,15,No,2,3,Good,Good,Good
2420,Closed,Medium,Chat,Other,Other,Tier 2,2nd line support,Adolpho Messingham,France,48.864716,2.349014,6/22/2023 10:16:27,6/22/2023 10:18:27,6/22/2023 10:20:46,SLA Violated,6/23/2023 10:16:27,6/22/2023 14:53:00,Within SLA,6/26/2023 20:28:09,4.31,-2.31,4.61,19.39,4.54,101.59,106.19,Thursday,10,No,60,4,Good,Good,Good
2421,Resolved,Low,Phone,Other,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Bulgaria,42.7249925,25.4833039,6/23/2023 2:51:48,6/23/2023 2:53:48,6/23/2023 2:52:11,Within SLA,6/25/2023 2:51:48,6/23/2023 16:17:04,Within SLA,,0.38,1.62,13.42,34.58,13.41,,,Friday,2,No,3,,Good,Good,N/A
2422,Resolved,Low,Phone,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Bernard Beckley,Austria,47.6964719,13.3457347,6/23/2023 2:00:34,6/23/2023 2:02:34,6/23/2023 2:04:43,SLA Violated,6/25/2023 2:00:34,6/23/2023 21:33:51,Within SLA,,4.16,-2.16,19.55,28.45,19.49,,,Friday,2,No,2,,Good,Good,N/A
2423,Closed,Low,Email,Feature request,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,6/23/2023 11:18:18,6/23/2023 12:18:18,6/23/2023 12:10:12,Within SLA,6/25/2023 11:18:18,6/23/2023 23:12:52,Within SLA,6/25/2023 1:19:42,51.91,8.09,11.91,36.09,11.04,26.11,38.02,Friday,11,No,1,3,Good,Good,Good
2425,Closed,Medium,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,United Kingdom,55.378052,-3.435973,6/23/2023 13:46:19,6/23/2023 14:46:19,6/23/2023 14:10:55,Within SLA,6/25/2023 13:46:19,6/24/2023 23:07:51,Within SLA,6/25/2023 8:08:50,24.6,35.4,33.36,14.64,32.95,9.02,42.38,Friday,13,No,1,4,Good,Good,Good
